incident_number,officers_involved,subject_id,race,age,gender,subject_mh,subject_alcohol,subject_drug,physical_emptyhand,oc_spray_display,oc_spray,taser_display,taser,firearm_pointed,firearm_fired,sub_refused_commands,sub_walk_ran,sub_threats,sub_escape,sub_assault_cues,sub_passive,sub_active,sub_assaultive,sub_used_weapon,arrest,most_serious_charge,officer_injured,subject_injured,subject_medical,useofforce
13BU019218,1,Subject 66,White,54,Female,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Impeding Public Officers 13 VSA 3001 90Z,FALSE,FALSE,No,TRUE
13BU019225,1,Subject 797,White,50,Female,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU019225,1,Subject 371,White,50,Female,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU019431,1,Subject 712,White,62,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,FALSE,FALSE,No,TRUE
13BU019444,2,Subject 1284,White,28,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,Transported to ER,TRUE
13BU019446,1,Subject 598,White,64,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,Transported to ER,TRUE
13BU019446,3,Subject 1352,White,64,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,Transported to ER,TRUE
13BU019446,1,Subject 514,White,30,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU019944,1,Subject 1284,White,28,Female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,Transported to ER,TRUE
13BU019559,1,Subject 1241,White,28,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU019762,1,Subject 1234,White,50,Female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU019885,4,Subject 889,White,32,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,Admitted to hospital,TRUE
13BU019912,2,Subject 622,White,37,Female,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Aggravated Assault 13 VSA 1024 13A,TRUE,TRUE,Transported to ER,TRUE
13BU020009,1,Subject 257,White,29,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU019079,2,Subject 553,White,24,Female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU019079,1,Subject 181,White,24,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU019079,1,Subject 236,White,49,Female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Drugs - Cocaine, Possession  >2.5 Gm 18 VSA 4231(A)(1) 35A",FALSE,FALSE,No,TRUE
13BU020461,1,Subject 600,African American,53,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Simple Assault 13 VSA 1023 13B,FALSE,FALSE,No,TRUE
13BU020461,1,Subject 333,White,38,Male,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU020460,3,Subject 372,White,44,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,TRUE,TRUE,Transported to ER,TRUE
13BU020513,1,Subject 617,African American,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU020663,1,Subject 558,White,31,Female,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,No,TRUE
13BU020834,1,Subject 1012,White,24,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Impeding Public Officers 13 VSA 3001 90Z,FALSE,FALSE,No,TRUE
13BU020834,1,Subject 415,White,28,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Aggravated Assault 13 VSA 1024 13A,FALSE,FALSE,Evaluated at scene,TRUE
13BU020834,1,Subject 1180,Hispanic/Latino,32,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Aggravated Assault 13 VSA 1024 13A,FALSE,TRUE,Transported to ER,TRUE
13BU020838,2,Subject 210,White,60,Female,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU020834,1,Subject 1224,White,27,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU020998,1,Subject 699,White,67,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU021013,1,Subject 416,White,67,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU021029,2,Subject 1076,White,58,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,TRUE,Transported to ER,TRUE
13BU021123,1,Subject 568,White,61,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU021344,1,Subject 1362,White,36,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Unlawful Mischief (Misdemeanor) 13 VSA 3701(B) 290,FALSE,TRUE,Evaluated at scene,TRUE
13BU021365,1,Subject 665,White,28,Female,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU021365,1,Subject 665,White,28,Male,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU021402,1,Subject 593,White,54,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU021403,2,Subject 1036,White,62,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,No,TRUE
13BU021455,1,Subject 605,White,34,Male,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU021640,2,Subject 528,White,61,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Aggravated Assault 13 VSA 1024 13A,FALSE,FALSE,No,TRUE
13BU 21640,1,Subject 528,White,61,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU021929,1,Subject 83,White,24,Male,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Larceny From A Person 13 VSA 2503 23H,TRUE,FALSE,No,TRUE
13BU011005,1,Subject 487,African American,60,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Drugs - Cocaine, Sale <2.5 Gm 18 VSA 4231(B)(1) 35A",FALSE,FALSE,No,TRUE
13BU022158,1,Subject 952,White,25,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU022192,1,Subject 1228,White,63,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU022343,2,Subject 1327,Asian,24,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,Transported to ER,TRUE
13BU022151,2,Subject 33,White,43,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,FALSE,TRUE,Transported to ER,TRUE
13BU022465,4,Subject 1126,White,52,Male,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,TRUE,TRUE,Evaluated at scene,TRUE
13BU022555,1,Subject 763,White,38,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,No,TRUE
13BU022568,1,Subject 1067,White,29,Male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU022568,1,Subject 936,White,31,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU022568,2,Subject 403,White,30,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU022604,1,Subject 238,White,40,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,Transported to ER,TRUE
13BU023142,1,Subject 1369,White,26,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Simple Assault 13 VSA 1023 13B,TRUE,TRUE,No,TRUE
13BU023180,3,Subject 1097,Other/Not Reported,30,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Unlawful Trespass (Felony) 13 VSA 3705(D) 90J,TRUE,FALSE,No,TRUE
13BU023276,1,Subject 753,White,29,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Stalking - Aggravated 13 VSA 1063 13C,FALSE,FALSE,No,TRUE
13BU023345,1,Subject 723,White,26,Male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU023358,1,Subject 701,White,17,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER,TRUE
13BU23358(A),1,Subject 701,White,17,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER,TRUE
13BU023774,1,Subject 797,White,50,Female,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU023847,1,Subject 1346,White,26,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,No,TRUE
13BU024109,1,Subject 291,White,58,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU24109(B),1,Subject 1076,White,58,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU24169jb,1,Subject 1158,African American,36,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU024169,1,Subject 17,Hispanic/Latino,38,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU013082,2,Subject 1134,White,46,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU013082,2,Subject 1145,White,36,Female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU013082,3,Subject 17,Hispanic/Latino,38,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU024169,1,Subject 1134,White,46,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU024169,1,Subject 1145,White,36,Female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU013082,1,Subject 1158,African American,36,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU025460,1,Subject 535,White,25,Male,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,TRUE,FALSE,No,TRUE
13BU025535,1,Subject 1165,White,31,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU025957,2,Subject 1052,White,50,Male,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,FALSE,FALSE,Evaluated at scene,TRUE
13BU025960,1,Subject 1342,White,48,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,FALSE,FALSE,No,TRUE
13BU026074,1,Subject 1231,Asian,51,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU026096,3,Subject 1052,White,50,Male,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,Evaluated at scene,TRUE
13BU026188,3,Subject 21,Asian,45,Male,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,FALSE,No,TRUE
13BU026207,1,Subject 917,Asian,28,Male,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU026500,1,Subject 83,White,30,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU026725,1,Subject 708,White,27,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU026809,1,Subject 362,White,47,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU026881,1,Subject 3,White,48,Female,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU026875,1,Subject 370,White,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,TRUE,No,TRUE
13BU027143,1,Subject 825,African American,24,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU027460,4,Subject 264,African American,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,No,TRUE
13BU027465,1,Subject 423,White,26,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No,TRUE
13BU027472,1,Subject 1311,White,27,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No,TRUE
13BU027606,1,Subject 18,White,37,Male,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,Transported to ER,TRUE
13BU027613,2,Subject 194,White,31,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No,TRUE
13BU027668,1,Subject 645,White,24,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER,TRUE
